id_bioguide,term_number,term_id,term_type,term_start,term_end,state,district,class,party,how,url,address,phone,fax,contact_form,office,state_rank,rss_url,caucus
L000005,3,L000005-3,sen,1941-01-03,1947-01-03,WI,,1,Progressive,,,,,,,,,,
L000100,3,L000100-3,rep,1937-01-05,1939-01-03,IN,11,,Democrat,,,,,,,,,,
M000231,3,M000231-3,rep,1941-01-03,1943-01-03,OK,7,,Democrat,,,,,,,,,,
M000510,3,M000510-3,rep,1941-01-03,1943-01-03,IL,2,,Democrat,,,,,,,,,,
M000538,3,M000538-3,rep,1941-01-03,1943-01-03,NE,2,,Democrat,,,,,,,,,,
M000615,3,M000615-3,rep,1925-12-07,1927-03-04,NY,42,,Democrat,,,,,,,,,,
M000805,3,M000805-3,rep,1941-01-03,1943-01-03,IL,1,,Democrat,,,,,,,,,,
M001082,3,M001082-3,rep,1939-01-03,1941-01-03,UT,1,,Democrat,,,,,,,,,,
N000046,3,N000046-3,rep,1929-04-15,1931-03-03,MO,8,,Democrat,,,,,,,,,,
O000033,3,O000033-3,rep,1941-01-03,1943-01-03,NY,0,,Democrat,,,,,,,,,,
P000165,3,P000165-3,rep,1941-01-03,1943-01-03,TN,7,,Democrat,,,,,,,,,,
P000339,3,P000339-3,rep,1939-01-03,1941-01-03,OR,2,,Democrat,,,,,,,,,,
R000405,3,R000405-3,rep,1939-01-03,1941-01-03,OK,0,,Democrat,,,,,,,,,,
R000418,3,R000418-3,rep,1925-12-07,1927-03-04,MO,1,,Democrat,,,,,,,,,,
S000110,3,S000110-3,rep,1939-01-03,1941-01-03,IL,22,,Democrat,,,,,,,,,,
S000145,3,S000145-3,rep,1939-01-03,1941-01-03,IN,1,,Democrat,,,,,,,,,,
S000285,3,S000285-3,rep,1941-01-03,1943-01-03,CT,3,,Democrat,,,,,,,,,,
S000287,3,S000287-3,rep,1937-01-05,1939-01-03,MO,5,,Democrat,,,,,,,,,,
S000369,3,S000369-3,sen,1941-01-03,1947-01-03,MN,,1,Republican,,,,,,,,,,
S000572,3,S000572-3,rep,1941-01-03,1943-01-03,CT,5,,Democrat,,,,,,,,,,
S000591,3,S000591-3,rep,1939-01-03,1941-01-03,WA,3,,Democrat,,,,,,,,,,
S000683,3,S000683-3,rep,1941-01-03,1943-01-03,TX,21,,Democrat,,,,,,,,,,
S001086,3,S001086-3,rep,1937-01-05,1939-01-03,NJ,3,,Democrat,,,,,,,,,,
S001102,3,S001102-3,rep,1937-01-05,1939-01-03,OH,20,,Democrat,,,,,,,,,,
T000072,3,T000072-3,rep,1915-12-06,1917-03-03,CO,4,,Democrat,,,,,,,,,,
T000133,3,T000133-3,rep,1939-01-03,1941-01-03,AR,5,,Democrat,,,,,,,,,,
T000283,3,T000283-3,rep,1921-04-11,1923-03-03,MA,11,,Republican,,,,,,,,,,
W000097,3,W000097-3,sen,1935-01-03,1941-01-03,MA,,1,Democrat,,,,,,,,,,
W000330,3,W000330-3,sen,1941-01-03,1947-01-03,MT,,1,Democrat,,,,,,,,,,
W000494,3,W000494-3,rep,1935-01-03,1937-01-03,MO,8,,Democrat,,,,,,,,,,
S000196,3,S000196-3,rep,1939-01-03,1941-01-03,NV,0,,Democrat,,,,,,,,,,
C000133,3,C000133-3,sen,1937-01-05,1943-01-03,KS,,2,Republican,,,,,,,,,,
C000195,3,C000195-3,rep,1931-12-07,1933-03-03,CA,6,,Republican,,,,,,,,,,
C000795,3,C000795-3,rep,1941-01-03,1943-01-03,CA,15,,Democrat,,,,,,,,,,
C000898,3,C000898-3,rep,1941-01-03,1943-01-03,KY,4,,Democrat,,,,,,,,,,
C000968,3,C000968-3,rep,1933-03-09,1935-01-03,NY,32,,Republican,,,,,,,,,,
C000970,3,C000970-3,rep,1925-12-07,1927-03-04,NY,4,,Democrat,,,,,,,,,,
D000353,3,D000353-3,rep,1939-01-03,1941-01-03,AK,0,,Democrat,,,,,,,,,,
D000362,3,D000362-3,rep,1937-01-05,1939-01-03,OK,1,,Democrat,,,,,,,,,,
D000363,3,D000363-3,rep,1939-01-03,1941-01-03,PA,17,,Republican,,,,,,,,,,
D000453,3,D000453-3,rep,1943-01-06,1945-01-03,NY,33,,Republican,,,,,,,,,,
E000108,3,E000108-3,rep,1943-01-06,1945-01-03,PI,0,,,,,,,,,,,,
E000182,3,E000182-3,rep,1931-12-07,1933-03-03,CA,2,,Republican,,,,,,,,,,
F000142,3,F000142-3,rep,1925-12-07,1927-03-04,NY,26,,Republican,,,,,,,,,,
F000175,3,F000175-3,rep,1933-03-09,1935-01-03,NY,24,,Democrat,,,,,,,,,,
F000267,3,F000267-3,rep,1939-01-03,1941-01-03,CA,14,,Democrat,,,,,,,,,,
F000417,3,F000417-3,rep,1927-12-05,1929-03-03,SC,7,,Democrat,,,,,,,,,,
G000101,3,G000101-3,rep,1935-01-03,1937-01-03,NY,21,,Democrat,,,,,,,,,,
G000181,3,G000181-3,rep,1937-01-05,1939-01-03,IA,8,,Republican,,,,,,,,,,
G000232,3,G000232-3,rep,1907-12-02,1909-03-03,VA,6,,Democrat,,,,,,,,,,
G000415,3,G000415-3,rep,1931-12-07,1933-03-03,FL,2,,Democrat,,,,,,,,,,
G000538,3,G000538-3,rep,1931-12-07,1933-03-03,KS,2,,Republican,,,,,,,,,,
K000111,3,K000111-3,rep,1935-01-03,1937-01-03,NY,18,,Democrat,,,,,,,,,,
K000257,3,K000257-3,rep,1937-01-05,1939-01-03,TX,14,,Democrat,,,,,,,,,,
L000037,3,L000037-3,rep,1935-01-03,1937-01-03,KS,1,,Republican,,,,,,,,,,
L000291,3,L000291-3,rep,1939-01-03,1941-01-03,CO,1,,Democrat,,,,,,,,,,
M000001,3,M000001-3,rep,1935-01-03,1937-01-03,MN,4,,Republican,,,,,,,,,,
M000454,3,M000454-3,rep,1943-01-06,1945-01-03,PA,2,,Democrat,,,,,,,,,,
M000545,3,M000545-3,rep,1939-01-03,1941-01-03,NJ,6,,Republican,,,,,,,,,,
M000583,3,M000583-3,sen,1925-12-07,1931-03-03,OR,,2,Republican,,,,,,,,,,
M000661,3,M000661-3,rep,1941-01-03,1943-01-03,NY,0,,Democrat,,,,,,,,,,
N000092,3,N000092-3,rep,1941-01-03,1943-01-03,OK,2,,Democrat,,,,,,,,,,
O000065,3,O000065-3,rep,1941-01-03,1943-01-03,NY,11,,Democrat,,,,,,,,,,
P000142,3,P000142-3,rep,1941-01-03,1943-01-03,TX,7,,Democrat,,,,,,,,,,
S000079,3,S000079-3,rep,1943-01-06,1945-01-03,WI,2,,Progressive,,,,,,,,,,
S000144,3,S000144-3,rep,1937-01-05,1939-01-03,IL,7,,Democrat,,,,,,,,,,
S000580,3,S000580-3,rep,1935-01-03,1937-01-03,WV,6,,Democrat,,,,,,,,,,
S000816,3,S000816-3,rep,1941-01-03,1943-01-03,AL,5,,Democrat,,,,,,,,,,
S000820,3,S000820-3,rep,1921-04-11,1923-03-03,AL,3,,Democrat,,,,,,,,,,
T000358,3,T000358-3,rep,1919-05-19,1921-03-03,MA,1,,Republican,,,,,,,,,,
V000100,3,V000100-3,rep,1943-01-06,1945-01-03,KY,2,,Democrat,,,,,,,,,,
W000343,3,W000343-3,rep,1941-01-03,1943-01-03,GA,9,,Democrat,,,,,,,,,,
W000396,3,W000396-3,rep,1923-12-03,1925-03-03,ME,2,,Republican,,,,,,,,,,
B000191,3,B000191-3,rep,1941-01-03,1943-01-03,NY,2,,Democrat,,,,,,,,,,
B000640,3,B000640-3,rep,1943-01-06,1945-01-03,OK,4,,Democrat,,,,,,,,,,
B000743,3,B000743-3,rep,1943-01-06,1945-01-03,PA,3,,Democrat,,,,,,,,,,
B001084,3,B001084-3,rep,1945-01-03,1947-01-03,NC,8,,Democrat,,,,,,,,,,
C000115,3,C000115-3,rep,1945-01-03,1947-01-03,FL,4,,Democrat,,,,,,,,,,
C000565,3,C000565-3,rep,1931-12-07,1933-03-03,MO,11,,Democrat,,,,,,,,,,
C000584,3,C000584-3,rep,1943-01-06,1945-01-03,WA,6,,Democrat,,,,,,,,,,
C000996,3,C000996-3,rep,1945-01-03,1947-01-03,MA,11,,Democrat,,,,,,,,,,
D000335,3,D000335-3,rep,1929-04-15,1931-03-03,NY,12,,Democrat,,,,,,,,,,
H000146,3,H000146-3,rep,1933-03-09,1935-01-03,NY,35,,Republican,,,,,,,,,,
H000200,3,H000200-3,rep,1931-12-07,1933-03-03,SC,2,,Democrat,,,,,,,,,,
H000741,3,H000741-3,rep,1937-01-05,1939-01-03,MA,4,,Republican,,,,,,,,,,
H000757,3,H000757-3,rep,1941-01-03,1943-01-03,MI,12,,Democrat,,,,,,,,,,
I000052,3,I000052-3,rep,1943-01-06,1945-01-03,CA,23,,Democrat,,,,,,,,,,
J000150,3,J000150-3,rep,1933-03-09,1935-01-03,OK,6,,Democrat,,,,,,,,,,
J000159,3,J000159-3,rep,1929-04-15,1931-03-03,TX,6,,Democrat,,,,,,,,,,
K000071,3,K000071-3,rep,1937-01-05,1939-01-03,IL,3,,Democrat,,,,,,,,,,
K000231,3,K000231-3,rep,1935-01-03,1937-01-03,PA,10,,Republican,,,,,,,,,,
K000315,3,K000315-3,rep,1941-01-03,1943-01-03,CT,1,,Democrat,,,,,,,,,,
L000076,3,L000076-3,rep,1925-12-07,1927-03-04,TX,12,,Democrat,,,,,,,,,,
L000493,3,L000493-3,sen,1945-01-03,1951-01-03,IL,,3,Democrat,,,,,,,,,,
M000091,3,M000091-3,rep,1937-01-05,1939-01-03,LA,2,,Democrat,,,,,,,,,,
M000272,3,M000272-3,rep,1937-01-05,1939-01-03,KY,7,,Democrat,,,,,,,,,,
M000446,3,M000446-3,rep,1941-01-03,1943-01-03,MS,7,,Democrat,,,,,,,,,,
M001040,3,M001040-3,rep,1939-01-03,1941-01-03,OR,1,,Republican,,,,,,,,,,
M001127,3,M001127-3,sen,1945-01-03,1951-01-03,PA,,3,Democrat,,,,,,,,,,
O000029,3,O000029-3,rep,1943-01-06,1945-01-03,MT,2,,Democrat,,,,,,,,,,
O000089,3,O000089-3,rep,1941-01-03,1943-01-03,KY,3,,Democrat,,,,,,,,,,
O000146,3,O000146-3,sen,1945-01-03,1949-01-03,LA,,3,Democrat,,,,,,,,,,
P000105,3,P000105-3,rep,1945-01-03,1947-01-03,AL,9,,Democrat,,,,,,,,,,
P000260,3,P000260-3,rep,1941-01-03,1943-01-03,GA,1,,Democrat,,,,,,,,,,
P000371,3,P000371-3,rep,1939-01-03,1941-01-03,MN,8,,Republican,,,,,,,,,,
P000488,3,P000488-3,rep,1939-01-03,1941-01-03,NJ,4,,Republican,,,,,,,,,,
R000032,3,R000032-3,rep,1935-01-03,1937-01-03,GA,5,,Democrat,,,,,,,,,,
R000341,3,R000341-3,rep,1939-01-03,1941-01-03,UT,2,,Democrat,,,,,,,,,,
R000373,3,R000373-3,rep,1945-01-03,1947-01-03,PA,28,,Republican,,,,,,,,,,
S000069,3,S000069-3,rep,1943-01-06,1945-01-03,VA,3,,Democrat,,,,,,,,,,
S000342,3,S000342-3,rep,1945-01-03,1947-01-03,PA,4,,Democrat,,,,,,,,,,
S000668,3,S000668-3,rep,1939-01-03,1941-01-03,PA,24,,Democrat,,,,,,,,,,
S001071,3,S001071-3,rep,1945-01-03,1947-01-03,IL,18,,Republican,,,,,,,,,,
S001072,3,S001072-3,rep,1919-05-19,1921-03-03,TX,5,,Democrat,,,,,,,,,,
T000045,3,T000045-3,rep,1933-03-09,1935-01-03,GA,7,,Democrat,,,,,,,,,,
T000155,3,T000155-3,rep,1941-01-03,1943-01-03,OH,16,,Democrat,,,,,,,,,,
T000177,3,T000177-3,sen,1933-03-09,1939-01-03,OK,,3,Democrat,,,,,,,,,,
T000295,3,T000295-3,rep,1941-01-03,1943-01-03,CA,7,,Democrat,,,,,,,,,,
T000446,3,T000446-3,sen,1933-03-09,1939-01-03,MD,,3,Democrat,,,,,,,,,,
V000118,3,V000118-3,rep,1943-01-06,1945-01-03,CA,12,,Democrat,,,,,,,,,,
W000021,3,W000021-3,sen,1945-01-03,1949-12-31,NY,,3,Democrat,,,,,,,,,,
W000230,3,W000230-3,rep,1923-12-03,1925-03-03,NC,10,,Democrat,,,,,,,,,,
W000645,3,W000645-3,rep,1945-01-03,1947-01-03,KS,3,,Republican,,,,,,,,,,
W000678,3,W000678-3,rep,1933-03-09,1935-01-03,PA,8,,Republican,,,,,,,,,,
W000720,3,W000720-3,rep,1929-04-15,1931-03-03,VA,6,,Democrat,,,,,,,,,,
B001069,3,B001069-3,rep,1937-01-05,1939-01-03,VA,5,,Democrat,,,,,,,,,,
U000005,3,U000005-3,sen,1946-12-18,1949-01-03,NC,,2,Democrat,appointment,,,,,,,,,
A000250,3,A000250-3,rep,1937-01-05,1939-01-03,NY,40,,Republican,,,,,,,,,,
B000332,3,B000332-3,rep,1941-01-03,1943-01-03,MO,4,,Democrat,,,,,,,,,,
B000742,3,B000742-3,rep,1945-01-03,1947-01-03,MI,11,,Republican,,,,,,,,,,
B000816,3,B000816-3,sen,1941-01-03,1947-01-03,ME,,1,Republican,,,,,,,,,,
C000439,3,C000439-3,rep,1935-01-03,1937-01-03,NC,7,,Democrat,,,,,,,,,,
C000473,3,C000473-3,rep,1943-01-06,1945-01-03,MA,2,,Republican,,,,,,,,,,
C000684,3,C000684-3,rep,1923-12-03,1925-03-03,TX,11,,Democrat,,,,,,,,,,
C000810,3,C000810-3,rep,1945-01-03,1947-01-03,TN,7,,Democrat,,,,,,,,,,
C000887,3,C000887-3,rep,1945-01-03,1947-01-03,AR,4,,Democrat,,,,,,,,,,
D000007,3,D000007-3,rep,1945-01-03,1947-01-03,MD,3,,Democrat,,,,,,,,,,
D000212,3,D000212-3,rep,1935-01-03,1937-01-03,NY,7,,Democrat,,,,,,,,,,
D000406,3,D000406-3,rep,1947-01-03,1949-01-03,LA,3,,Democrat,,,,,,,,,,
D000496,3,D000496-3,rep,1925-12-07,1927-03-04,VA,4,,Democrat,,,,,,,,,,
E000119,3,E000119-3,rep,1943-01-06,1945-01-03,CA,10,,Democrat,,,,,,,,,,
F000191,3,F000191-3,rep,1937-01-05,1939-01-03,VA,9,,Democrat,,,,,,,,,,
F000241,3,F000241-3,rep,1947-01-03,1949-01-03,NC,5,,Democrat,,,,,,,,,,
G000111,3,G000111-3,rep,1941-01-03,1943-01-03,CA,9,,Republican,,,,,,,,,,
G000135,3,G000135-3,rep,1945-01-03,1947-01-03,PA,8,,Republican,,,,,,,,,,
G000169,3,G000169-3,rep,1927-12-05,1929-03-03,MA,16,,Republican,,,,,,,,,,
G000207,3,G000207-3,rep,1945-01-03,1947-01-03,IN,4,,Republican,,,,,,,,,,
G000384,3,G000384-3,rep,1945-01-03,1947-01-03,IN,3,,Republican,,,,,,,,,,
G000493,3,G000493-3,rep,1947-01-03,1949-01-03,PA,21,,Republican,,,,,,,,,,
G000543,3,G000543-3,rep,1941-01-03,1943-01-03,IA,3,,Republican,,,,,,,,,,
H000217,3,H000217-3,rep,1945-01-03,1947-01-03,IN,5,,Republican,,,,,,,,,,
H000298,3,H000298-3,rep,1935-01-03,1937-01-03,NJ,10,,Republican,,,,,,,,,,
H000492,3,H000492-3,rep,1943-01-06,1945-01-03,FL,5,,Democrat,,,,,,,,,,
H000863,3,H000863-3,rep,1947-01-03,1949-01-03,IL,21,,Republican,,,,,,,,,,
J000058,3,J000058-3,rep,1943-01-06,1945-01-03,AL,6,,Democrat,,,,,,,,,,
J000117,3,J000117-3,rep,1945-01-03,1947-01-03,IL,14,,Republican,,,,,,,,,,
J000165,3,J000165-3,rep,1939-01-03,1941-01-03,IN,6,,Republican,,,,,,,,,,
J000249,3,J000249-3,rep,1945-01-03,1947-01-03,OH,4,,Republican,,,,,,,,,,
J000264,3,J000264-3,rep,1945-01-03,1947-01-03,MI,5,,Republican,,,,,,,,,,
K000301,3,K000301-3,rep,1923-12-03,1925-03-03,MN,6,,Republican,,,,,,,,,,
L000052,3,L000052-3,rep,1945-01-03,1947-01-03,IN,7,,Republican,,,,,,,,,,
L000163,3,L000163-3,rep,1923-12-03,1925-03-03,CA,1,,Democrat,,,,,,,,,,
L000279,3,L000279-3,rep,1947-01-03,1949-01-03,OH,18,,Republican,,,,,,,,,,
L000501,3,L000501-3,rep,1935-01-03,1937-01-03,IN,12,,Democrat,,,,,,,,,,
M000094,3,M000094-3,rep,1947-01-03,1949-01-03,AL,7,,Democrat,,,,,,,,,,
M000112,3,M000112-3,rep,1923-12-03,1925-03-03,TX,9,,Democrat,,,,,,,,,,
M000499,3,M000499-3,sen,1917-04-02,1923-03-03,TN,,1,Democrat,,,,,,,,,,
P000387,3,P000387-3,rep,1947-01-03,1949-01-03,MO,12,,Republican,,,,,,,,,,
R000288,3,R000288-3,rep,1947-01-03,1949-01-03,OK,8,,Republican,,,,,,,,,,
R000358,3,R000358-3,rep,1925-12-07,1927-03-04,KY,11,,Republican,,,,,,,,,,
R000369,3,R000369-3,rep,1947-01-03,1949-01-03,CO,4,,Republican,,,,,,,,,,
S000755,3,S000755-3,rep,1945-01-03,1947-01-03,IN,10,,Republican,,,,,,,,,,
S000896,3,S000896-3,rep,1947-01-03,1949-01-03,WI,3,,Republican,,,,,,,,,,
T000189,3,T000189-3,rep,1937-01-05,1939-01-03,TX,16,,Democrat,,,,,,,,,,
T000263,3,T000263-3,rep,1945-01-03,1947-01-03,PA,26,,Republican,,,,,,,,,,
V000025,3,V000025-3,sen,1941-01-03,1947-01-03,MI,,1,Republican,,,,,,,,,,
W000304,3,W000304-3,rep,1939-01-03,1941-01-03,TX,15,,Democrat,,,,,,,,,,
Z000009,3,Z000009-3,rep,1941-01-03,1943-01-03,MO,10,,Democrat,,,,,,,,,,
B000232,3,B000232-3,rep,1943-01-06,1945-01-03,MA,6,,Republican,,,,,,,,,,
B000545,3,B000545-3,rep,1923-12-03,1925-03-03,VA,1,,Democrat,,,,,,,,,,
B000565,3,B000565-3,rep,1929-04-15,1931-03-03,NY,19,,Democrat,,,,,,,,,,
B001056,3,B001056-3,rep,1927-12-05,1929-03-03,NC,9,,Democrat,,,,,,,,,,
C000317,3,C000317-3,rep,1933-03-09,1935-01-03,KY,0,,Democrat,,,,,,,,,,
C000390,3,C000390-3,rep,1943-01-06,1945-01-03,IL,10,,Republican,,,,,,,,,,
E000178,3,E000178-3,rep,1941-01-03,1943-01-03,MI,9,,Republican,,,,,,,,,,
G000205,3,G000205-3,sen,1949-01-03,1955-01-03,IA,,2,Democrat,,,,,,,,,,
G000332,3,G000332-3,rep,1949-01-03,1951-01-03,IL,5,,Democrat,,,,,,,,,,
H000663,3,H000663-3,rep,1941-01-03,1943-01-03,AL,4,,Democrat,,,,,,,,,,
J000096,3,J000096-3,rep,1945-01-03,1947-01-03,TN,2,,Republican,,,,,,,,,,
K000041,3,K000041-3,rep,1945-01-03,1947-01-03,WI,6,,Republican,,,,,,,,,,
L000161,3,L000161-3,rep,1949-01-03,1951-01-03,NY,30,,Republican,,,,,,,,,,
L000238,3,L000238-3,rep,1939-01-03,1941-01-03,ND,0,,Republican,,,,,,,,,,
L000251,3,L000251-3,rep,1939-01-03,1941-01-03,MI,16,,Democrat,,,,,,,,,,
L000537,3,L000537-3,rep,1945-01-03,1947-01-03,NY,23,,Democrat,,,,,,,,,,
M000122,3,M000122-3,rep,1943-01-06,1945-01-03,NY,20,,American Labor,,,,,,,,,,
M000574,3,M000574-3,rep,1949-01-03,1951-01-03,IL,22,,Republican,,,,,,,,,,
M000606,3,M000606-3,rep,1937-01-05,1939-01-03,OH,-1,,Democrat,,,,,,,,,,
M000693,3,M000693-3,rep,1925-12-07,1927-03-04,MI,2,,Republican,,,,,,,,,,
N000153,3,N000153-3,rep,1931-12-07,1933-03-03,NJ,12,,Democrat,,,,,,,,,,
P000002,3,P000002-3,rep,1943-01-06,1945-01-03,GA,3,,Democrat,,,,,,,,,,
P000261,3,P000261-3,rep,1939-01-03,1941-01-03,FL,1,,Democrat,,,,,,,,,,
P000285,3,P000285-3,rep,1941-01-03,1943-01-03,NY,3,,Democrat,,,,,,,,,,
P000395,3,P000395-3,rep,1939-01-03,1941-01-03,VT,0,,Republican,,,,,,,,,,
R000209,3,R000209-3,rep,1935-01-03,1937-01-03,PA,16,,Republican,,,,,,,,,,
S000011,3,S000011-3,rep,1943-01-06,1945-01-03,MI,1,,Democrat,,,,,,,,,,
S000536,3,S000536-3,rep,1945-01-03,1947-01-03,OH,8,,Republican,,,,,,,,,,
S000676,3,S000676-3,rep,1931-12-07,1933-03-03,NY,6,,Democrat,,,,,,,,,,
T000175,3,T000175-3,rep,1943-01-06,1945-01-03,NJ,7,,Republican,,,,,,,,,,
W000012,3,W000012-3,rep,1935-01-03,1937-01-03,NY,39,,Republican,,,,,,,,,,
W000265,3,W000265-3,rep,1931-12-07,1933-03-03,CA,5,,Republican,,,,,,,,,,
W000361,3,W000361-3,rep,1939-01-03,1941-01-03,ID,1,,Democrat,,,,,,,,,,
W000430,3,W000430-3,rep,1931-12-07,1933-03-03,MS,3,,Democrat,,,,,,,,,,
W000744,3,W000744-3,rep,1947-01-03,1949-01-03,TX,18,,Democrat,,,,,,,,,,
C000506,3,C000506-3,sen,1951-01-03,1957-01-03,KY,,3,Democrat,,,,,,,,,,
A000114,3,A000114-3,rep,1943-01-06,1945-01-03,LA,8,,Democrat,,,,,,,,,,
A000196,3,A000196-3,rep,1945-01-03,1947-01-03,CA,8,,Republican,,,,,,,,,,
B000237,3,B000237-3,rep,1943-01-06,1945-01-03,KY,8,,Democrat,,,,,,,,,,
B000515,3,B000515-3,rep,1943-01-06,1945-01-03,MI,6,,Republican,,,,,,,,,,
B000794,3,B000794-3,rep,1949-01-03,1951-01-03,OH,11,,Republican,,,,,,,,,,
B001002,3,B001002-3,rep,1951-01-03,1953-01-03,PA,33,,Democrat,,,,,,,,,,
B001039,3,B001039-3,rep,1951-01-03,1953-01-03,NE,2,,Republican,,,,,,,,,,
B001179,3,B001179-3,rep,1947-01-03,1949-01-03,NY,44,,Republican,,,,,,,,,,
B001214,3,B001214-3,rep,1943-01-06,1945-01-03,NY,28,,Democrat,,,,,,,,,,
C000606,3,C000606-3,rep,1951-01-03,1953-01-03,KS,1,,Republican,,,,,,,,,,
C000655,3,C000655-3,rep,1951-01-03,1953-01-03,TX,2,,Democrat,,,,,,,,,,
C000831,3,C000831-3,rep,1931-12-07,1933-03-03,GA,2,,Democrat,,,,,,,,,,
C000889,3,C000889-3,rep,1941-01-03,1943-01-03,MI,8,,Republican,,,,,,,,,,
D000448,3,D000448-3,rep,1917-04-02,1919-03-03,NC,8,,Democrat,,,,,,,,,,
E000023,3,E000023-3,rep,1931-12-07,1933-03-03,NJ,4,,Republican,,,,,,,,,,
E000160,3,E000160-3,rep,1945-01-03,1947-01-03,OH,1,,Republican,,,,,,,,,,
F000066,3,F000066-3,rep,1947-01-03,1949-01-03,ME,3,,Republican,,,,,,,,,,
G000131,3,G000131-3,sen,1939-01-03,1945-01-03,GA,,3,Democrat,,,,,,,,,,
G000206,3,G000206-3,rep,1947-01-03,1949-01-03,PA,14,,Republican,,,,,,,,,,
G000338,3,G000338-3,rep,1945-01-03,1947-01-03,TX,13,,Democrat,,,,,,,,,,
G000379,3,G000379-3,rep,1947-01-03,1949-01-03,UT,1,,Democrat,,,,,,,,,,
H000050,3,H000050-3,rep,1945-01-03,1947-01-03,NY,37,,Republican,,,,,,,,,,
H000060,3,H000060-3,rep,1945-01-03,1947-01-03,NY,2,,Republican,,,,,,,,,,
H000356,3,H000356-3,rep,1947-01-03,1949-01-03,CA,4,,Democrat,,,,,,,,,,
H000442,3,H000442-3,rep,1951-01-03,1953-01-03,WV,6,,Democrat,,,,,,,,,,
H000443,3,H000443-3,rep,1947-01-03,1949-01-03,NY,11,,Democrat,,,,,,,,,,
H000548,3,H000548-3,rep,1949-01-03,1951-01-03,MA,10,,Republican,,,,,,,,,,
K000039,3,K000039-3,rep,1939-01-03,1941-01-03,WV,5,,Democrat,,,,,,,,,,
K000138,3,K000138-3,rep,1929-04-15,1931-03-03,NC,2,,Democrat,,,,,,,,,,
L000095,3,L000095-3,rep,1949-01-03,1951-01-03,LA,7,,Democrat,,,,,,,,,,
M000308,3,M000308-3,sen,1951-01-03,1954-08-28,NV,,3,Democrat,,,,,,,,,,
M001081,3,M001081-3,rep,1943-01-06,1945-01-03,AZ,0,,Democrat,,,,,,,,,,
M001112,3,M001112-3,rep,1945-01-03,1947-01-03,WI,7,,Republican,,,,,,,,,,
O000133,3,O000133-3,rep,1943-01-06,1945-01-03,NY,8,,Democrat,,,,,,,,,,
P000327,3,P000327-3,rep,1951-01-03,1953-01-03,TX,7,,Democrat,,,,,,,,,,
R000025,3,R000025-3,rep,1941-01-03,1943-01-03,WV,1,,Democrat,,,,,,,,,,
R000056,3,R000056-3,rep,1927-12-05,1929-03-03,MS,1,,Democrat,,,,,,,,,,
S000001,3,S000001-3,rep,1913-04-07,1915-03-03,IL,5,,Democrat,,,,,,,,,,
S000067,3,S000067-3,rep,1945-01-03,1947-01-03,MD,5,,Democrat,,,,,,,,,,
S000845,3,S000845-3,rep,1941-01-03,1943-01-03,NE,3,,Republican,,,,,,,,,,
S000923,3,S000923-3,rep,1949-01-03,1951-01-03,OK,2,,Democrat,,,,,,,,,,
S000936,3,S000936-3,rep,1949-01-03,1951-01-03,OR,2,,Republican,,,,,,,,,,
S001056,3,S001056-3,rep,1951-01-03,1953-01-03,MO,11,,Democrat,,,,,,,,,,
T000289,3,T000289-3,sen,1939-01-03,1945-01-03,NH,,3,Republican,,,,,,,,,,
T000320,3,T000320-3,rep,1949-01-03,1951-01-03,NJ,9,,Republican,,,,,,,,,,
W000699,3,W000699-3,rep,1947-01-03,1949-01-03,GA,9,,Democrat,,,,,,,,,,
W000718,3,W000718-3,rep,1925-12-07,1927-03-04,MI,10,,Republican,,,,,,,,,,
P000460,3,P000460-3,sen,1952-11-05,1953-01-03,MI,,1,Republican,,,,,,,,,,
A000257,3,A000257-3,rep,1945-01-03,1947-01-03,OR,3,,Republican,,,,,,,,,,
B000176,3,B000176-3,rep,1949-01-03,1951-01-03,WY,0,,Republican,,,,,,,,,,
B000242,3,B000242-3,rep,1953-01-03,1955-01-03,AL,9,,Democrat,,,,,,,,,,
B000486,3,B000486-3,rep,1947-01-03,1949-01-03,IL,25,,Republican,,,,,,,,,,
B000762,3,B000762-3,rep,1953-01-03,1955-01-03,CA,13,,Republican,,,,,,,,,,
B000999,3,B000999-3,rep,1945-01-03,1947-01-03,SC,4,,Democrat,,,,,,,,,,
B001161,3,B001161-3,rep,1953-01-03,1955-01-03,IL,3,,Republican,,,,,,,,,,
C000070,3,C000070-3,rep,1945-01-03,1947-01-03,GA,4,,Democrat,,,,,,,,,,
C000614,3,C000614-3,rep,1953-01-03,1955-01-03,MO,6,,Republican,,,,,,,,,,
C000932,3,C000932-3,rep,1923-12-03,1925-03-03,OH,21,,Democrat,,,,,,,,,,
D000281,3,D000281-3,rep,1951-01-03,1953-01-03,MT,2,,Republican,,,,,,,,,,
F000034,3,F000034-3,rep,1949-01-03,1951-01-03,HI,0,,Republican,,,,,,,,,,
G000297,3,G000297-3,rep,1949-01-03,1951-01-03,MA,8,,Republican,,,,,,,,,,
G000360,3,G000360-3,rep,1945-01-03,1947-01-03,PA,25,,Republican,,,,,,,,,,
H000014,3,H000014-3,rep,1949-01-03,1951-01-03,MN,9,,Republican,,,,,,,,,,
P000475,3,P000475-3,rep,1951-01-03,1953-01-03,CA,13,,Republican,,,,,,,,,,
H000284,3,H000284-3,rep,1941-01-03,1943-01-03,NJ,14,,Democrat,,,,,,,,,,
H000943,3,H000943-3,rep,1939-01-03,1941-01-03,WI,9,,Progressive,,,,,,,,,,
